FileName,Description,Keywords,FirstName,AssetType,Source name,ExpirationDate,Language,Folder_path
SANI_9300652003512-8.jpg,Sample image 2,example,madhavan,/DAM/Asset Type/Icon|/Logo,Nandha,10/02/2026,English|French,https://dluxtechcorp.sharepoint.com/sites/sanitarium_aprimo_asset/Shared%20Documents/Assets/UP&GO/Pack%20Renders/BB/3pk/Strawberry/SANI_9300652003512-8.jpg
SANI_9300652009309-0.jpg,Sample image 2,example,madhavan,/DAM/Asset Type/Icon|/Logo,Nandha,10/02/2026,English|French,https://dluxtechcorp.sharepoint.com/sites/sanitarium_aprimo_asset/Shared%20Documents/Assets/UP&GO/Pack%20Renders/BB/6pk/Choc/SANI_9300652009309-0.jpg
SANI_9300652009309-1.jpg,Sample image 2,example,madhavan,/DAM/Asset Type/Icon|/Logo,Nandha,10/02/2026,English|French,https://dluxtechcorp.sharepoint.com/sites/sanitarium_aprimo_asset/Shared%20Documents/Assets/UP&GO/Pack%20Renders/BB/6pk/Choc/SANI_9300652009309-1.jpg
SANI_9300652009309-2.jpg,Sample image 2,example,madhavan,/DAM/Asset Type/Icon|/Logo,Nandha,10/02/2026,English|French,https://dluxtechcorp.sharepoint.com/sites/sanitarium_aprimo_asset/Shared%20Documents/Assets/UP&GO/Pack%20Renders/BB/6pk/Choc/SANI_9300652009309-2.jpg
SANI_9300652009309-3.jpg,Sample image 2,example,madhavan,/DAM/Asset Type/Icon|/Logo,Nandha,10/02/2026,English|French,https://dluxtechcorp.sharepoint.com/sites/sanitarium_aprimo_asset/Shared%20Documents/Assets/UP&GO/Pack%20Renders/BB/6pk/Choc/SANI_9300652009309-3.jpg
SANI_9300652009309-4.jpg,Sample image 2,example,madhavan,/DAM/Asset Type/Icon|/Logo,Nandha,10/02/2026,English|French,https://dluxtechcorp.sharepoint.com/sites/sanitarium_aprimo_asset/Shared%20Documents/Assets/UP&GO/Pack%20Renders/BB/6pk/Choc/SANI_9300652009309-4.jpg
SANI_9300652009309-5.jpg,Sample image 2,example,madhavan,/DAM/Asset Type/Icon|/Logo,Nandha,10/02/2026,English|French,https://dluxtechcorp.sharepoint.com/sites/sanitarium_aprimo_asset/Shared%20Documents/Assets/UP&GO/Pack%20Renders/BB/6pk/Choc/SANI_9300652009309-5.jpg
SANI_9300652009309-7.jpg,Sample image 2,example,madhavan,/DAM/Asset Type/Icon|/Logo,Nandha,10/02/2026,English|French,https://dluxtechcorp.sharepoint.com/sites/sanitarium_aprimo_asset/Shared%20Documents/Assets/UP&GO/Pack%20Renders/BB/6pk/Choc/SANI_9300652009309-7.jpg
SANI_9300652009309-70.jpg,Sample image 2,example,madhavan,/DAM/Asset Type/Icon|/Logo,Nandha,10/02/2026,English|French,https://dluxtechcorp.sharepoint.com/sites/sanitarium_aprimo_asset/Shared%20Documents/Assets/UP&GO/Pack%20Renders/BB/6pk/Choc/SANI_9300652009309-70.jpg
SANI_9300652009309-8.jpg,Sample image 2,example,madhavan,/DAM/Asset Type/Icon|/Logo,Nandha,10/02/2026,English|French,https://dluxtechcorp.sharepoint.com/sites/sanitarium_aprimo_asset/Shared%20Documents/Assets/UP&GO/Pack%20Renders/BB/6pk/Choc/SANI_9300652009309-8.jpg
SANI_9300652010213-0.jpg,Sample image 2,example,madhavan,/DAM/Asset Type/Icon|/Logo,Nandha,10/02/2026,English|French,https://dluxtechcorp.sharepoint.com/sites/sanitarium_aprimo_asset/Shared%20Documents/Assets/UP&GO/Pack%20Renders/BB/6pk/Strawberry/SANI_9300652010213-0.jpg
SANI_9300652010213-1.jpg,Sample image 2,example,madhavan,/DAM/Asset Type/Icon|/Logo,Nandha,10/02/2026,English|French,https://dluxtechcorp.sharepoint.com/sites/sanitarium_aprimo_asset/Shared%20Documents/Assets/UP&GO/Pack%20Renders/BB/6pk/Strawberry/SANI_9300652010213-1.jpg
SANI_9300652010213-2.jpg,Sample image 2,example,madhavan,/DAM/Asset Type/Icon|/Logo,Nandha,10/02/2026,English|French,https://dluxtechcorp.sharepoint.com/sites/sanitarium_aprimo_asset/Shared%20Documents/Assets/UP&GO/Pack%20Renders/BB/6pk/Strawberry/SANI_9300652010213-2.jpg
SANI_9300652010213-3.jpg,Sample image 2,example,madhavan,/DAM/Asset Type/Icon|/Logo,Nandha,10/02/2026,English|French,https://dluxtechcorp.sharepoint.com/sites/sanitarium_aprimo_asset/Shared%20Documents/Assets/UP&GO/Pack%20Renders/BB/6pk/Strawberry/SANI_9300652010213-3.jpg
SANI_9300652010213-4.jpg,Sample image 2,example,madhavan,/DAM/Asset Type/Icon|/Logo,Nandha,10/02/2026,English|French,https://dluxtechcorp.sharepoint.com/sites/sanitarium_aprimo_asset/Shared%20Documents/Assets/UP&GO/Pack%20Renders/BB/6pk/Strawberry/SANI_9300652010213-4.jpg
SANI_9300652010213-5.jpg,Sample image 2,example,madhavan,/DAM/Asset Type/Icon|/Logo,Nandha,10/02/2026,English|French,https://dluxtechcorp.sharepoint.com/sites/sanitarium_aprimo_asset/Shared%20Documents/Assets/UP&GO/Pack%20Renders/BB/6pk/Strawberry/SANI_9300652010213-5.jpg
SANI_9300652010213-7.jpg,Sample image 2,example,madhavan,/DAM/Asset Type/Icon|/Logo,Nandha,10/02/2026,English|French,https://dluxtechcorp.sharepoint.com/sites/sanitarium_aprimo_asset/Shared%20Documents/Assets/UP&GO/Pack%20Renders/BB/6pk/Strawberry/SANI_9300652010213-7.jpg
SANI_9300652010213-70.jpg,Sample image 2,example,madhavan,/DAM/Asset Type/Icon|/Logo,Nandha,10/02/2026,English|French,https://dluxtechcorp.sharepoint.com/sites/sanitarium_aprimo_asset/Shared%20Documents/Assets/UP&GO/Pack%20Renders/BB/6pk/Strawberry/SANI_9300652010213-70.jpg
SANI_9300652010213-8.jpg,Sample image 2,example,madhavan,/DAM/Asset Type/Icon|/Logo,Nandha,10/02/2026,English|French,https://dluxtechcorp.sharepoint.com/sites/sanitarium_aprimo_asset/Shared%20Documents/Assets/UP&GO/Pack%20Renders/BB/6pk/Strawberry/SANI_9300652010213-8.jpg
SANI_9300652010572-0.jpg,Sample image 2,example,madhavan,/DAM/Asset Type/Icon|/Logo,Nandha,10/02/2026,English|French,https://dluxtechcorp.sharepoint.com/sites/sanitarium_aprimo_asset/Shared%20Documents/Assets/UP&GO/Pack%20Renders/BB/3pk/vanilla/SANI_9300652010572-0.jpg
SANI_9300652010572-1.jpg,Sample image 2,example,madhavan,/DAM/Asset Type/Icon|/Logo,Nandha,10/02/2026,English|French,https://dluxtechcorp.sharepoint.com/sites/sanitarium_aprimo_asset/Shared%20Documents/Assets/UP&GO/Pack%20Renders/BB/3pk/vanilla/SANI_9300652010572-1.jpg
SANI_9300652010572-2.jpg,Sample image 2,example,madhavan,/DAM/Asset Type/Icon|/Logo,Nandha,10/02/2026,English|French,https://dluxtechcorp.sharepoint.com/sites/sanitarium_aprimo_asset/Shared%20Documents/Assets/UP&GO/Pack%20Renders/BB/3pk/vanilla/SANI_9300652010572-2.jpg
SANI_9300652010572-3.jpg,Sample image 2,example,madhavan,/DAM/Asset Type/Icon|/Logo,Nandha,10/02/2026,English|French,https://dluxtechcorp.sharepoint.com/sites/sanitarium_aprimo_asset/Shared%20Documents/Assets/UP&GO/Pack%20Renders/BB/3pk/vanilla/SANI_9300652010572-3.jpg
SANI_9300652010572-4.jpg,Sample image 2,example,madhavan,/DAM/Asset Type/Icon|/Logo,Nandha,10/02/2026,English|French,https://dluxtechcorp.sharepoint.com/sites/sanitarium_aprimo_asset/Shared%20Documents/Assets/UP&GO/Pack%20Renders/BB/3pk/vanilla/SANI_9300652010572-4.jpg
SANI_9300652010572-5.jpg,Sample image 2,example,madhavan,/DAM/Asset Type/Icon|/Logo,Nandha,10/02/2026,English|French,https://dluxtechcorp.sharepoint.com/sites/sanitarium_aprimo_asset/Shared%20Documents/Assets/UP&GO/Pack%20Renders/BB/3pk/vanilla/SANI_9300652010572-5.jpg
SANI_9300652010572-7.jpg,Sample image 2,example,madhavan,/DAM/Asset Type/Icon|/Logo,Nandha,10/02/2026,English|French,https://dluxtechcorp.sharepoint.com/sites/sanitarium_aprimo_asset/Shared%20Documents/Assets/UP&GO/Pack%20Renders/BB/3pk/vanilla/SANI_9300652010572-7.jpg
SANI_9300652010572-70.jpg,Sample image 2,example,madhavan,/DAM/Asset Type/Icon|/Logo,Nandha,10/02/2026,English|French,https://dluxtechcorp.sharepoint.com/sites/sanitarium_aprimo_asset/Shared%20Documents/Assets/UP&GO/Pack%20Renders/BB/3pk/vanilla/SANI_9300652010572-70.jpg
SANI_9300652010572-8.jpg,Sample image 2,example,madhavan,/DAM/Asset Type/Icon|/Logo,Nandha,10/02/2026,English|French,https://dluxtechcorp.sharepoint.com/sites/sanitarium_aprimo_asset/Shared%20Documents/Assets/UP&GO/Pack%20Renders/BB/3pk/vanilla/SANI_9300652010572-8.jpg
SANI_9300652011395-0.jpg,Sample image 2,example,madhavan,/DAM/Asset Type/Icon|/Logo,Nandha,10/02/2026,English|French,https://dluxtechcorp.sharepoint.com/sites/sanitarium_aprimo_asset/Shared%20Documents/Assets/UP&GO/Pack%20Renders/BB/6pk/Vanilla/SANI_9300652011395-0.jpg
SANI_9300652011395-1.jpg,Sample image 2,example,madhavan,/DAM/Asset Type/Icon|/Logo,Nandha,10/02/2026,English|French,https://dluxtechcorp.sharepoint.com/sites/sanitarium_aprimo_asset/Shared%20Documents/Assets/UP&GO/Pack%20Renders/BB/6pk/Vanilla/SANI_9300652011395-1.jpg
SANI_9300652011395-2.jpg,Sample image 2,example,madhavan,/DAM/Asset Type/Icon|/Logo,Nandha,10/02/2026,English|French,https://dluxtechcorp.sharepoint.com/sites/sanitarium_aprimo_asset/Shared%20Documents/Assets/UP&GO/Pack%20Renders/BB/6pk/Vanilla/SANI_9300652011395-2.jpg
SANI_9300652011395-3.jpg,Sample image 2,example,madhavan,/DAM/Asset Type/Icon|/Logo,Nandha,10/02/2026,English|French,https://dluxtechcorp.sharepoint.com/sites/sanitarium_aprimo_asset/Shared%20Documents/Assets/UP&GO/Pack%20Renders/BB/6pk/Vanilla/SANI_9300652011395-3.jpg
SANI_9300652011395-4.jpg,Sample image 2,example,madhavan,/DAM/Asset Type/Icon|/Logo,Nandha,10/02/2026,English|French,https://dluxtechcorp.sharepoint.com/sites/sanitarium_aprimo_asset/Shared%20Documents/Assets/UP&GO/Pack%20Renders/BB/6pk/Vanilla/SANI_9300652011395-4.jpg
SANI_9300652011395-5.jpg,Sample image 2,example,madhavan,/DAM/Asset Type/Icon|/Logo,Nandha,10/02/2026,English|French,https://dluxtechcorp.sharepoint.com/sites/sanitarium_aprimo_asset/Shared%20Documents/Assets/UP&GO/Pack%20Renders/BB/6pk/Vanilla/SANI_9300652011395-5.jpg
SANI_9300652011395-7.jpg,Sample image 2,example,madhavan,/DAM/Asset Type/Icon|/Logo,Nandha,10/02/2026,English|French,https://dluxtechcorp.sharepoint.com/sites/sanitarium_aprimo_asset/Shared%20Documents/Assets/UP&GO/Pack%20Renders/BB/6pk/Vanilla/SANI_9300652011395-7.jpg
SANI_9300652011395-70.jpg,Sample image 2,example,madhavan,/DAM/Asset Type/Icon|/Logo,Nandha,10/02/2026,English|French,https://dluxtechcorp.sharepoint.com/sites/sanitarium_aprimo_asset/Shared%20Documents/Assets/UP&GO/Pack%20Renders/BB/6pk/Vanilla/SANI_9300652011395-70.jpg
SANI_9300652011395-8.jpg,Sample image 2,example,madhavan,/DAM/Asset Type/Icon|/Logo,Nandha,10/02/2026,English|French,https://dluxtechcorp.sharepoint.com/sites/sanitarium_aprimo_asset/Shared%20Documents/Assets/UP&GO/Pack%20Renders/BB/6pk/Vanilla/SANI_9300652011395-8.jpg
SANI_9300652802528-0.jpg,Sample image 2,example,madhavan,/DAM/Asset Type/Icon|/Logo,Nandha,10/02/2026,English|French,https://dluxtechcorp.sharepoint.com/sites/sanitarium_aprimo_asset/Shared%20Documents/Assets/UP&GO/Pack%20Renders/Protein/3pk/Choc/SANI_9300652802528-0.jpg
SANI_9300652802528-1.jpg,PROTEIN,Iced,King,/DAM/Asset Type/video/TVC |/Audio/Music,Sashmith,10/02/2026,English|French,https://dluxtechcorp.sharepoint.com/sites/sanitarium_aprimo_asset/Shared%20Documents/Assets/UP&GO/Pack%20Renders/Protein/3pk/Choc/SANI_9300652802528-1.jpg
SANI_9300652802528-2.jpg,PROTEIN,Iced,King,/DAM/Asset Type/video/TVC |/Audio/Music,Sashmith,10/02/2026,English|French,https://dluxtechcorp.sharepoint.com/sites/sanitarium_aprimo_asset/Shared%20Documents/Assets/UP&GO/Pack%20Renders/Protein/3pk/Choc/SANI_9300652802528-2.jpg
SANI_9300652802528-3.jpg,PROTEIN,Iced,King,/DAM/Asset Type/video/TVC |/Audio/Music,Sashmith,10/02/2026,English|French,https://dluxtechcorp.sharepoint.com/sites/sanitarium_aprimo_asset/Shared%20Documents/Assets/UP&GO/Pack%20Renders/Protein/3pk/Choc/SANI_9300652802528-3.jpg
SANI_9300652802528-4.jpg,PROTEIN,Iced,King,/DAM/Asset Type/video/TVC |/Audio/Music,Sashmith,10/02/2026,English|French,https://dluxtechcorp.sharepoint.com/sites/sanitarium_aprimo_asset/Shared%20Documents/Assets/UP&GO/Pack%20Renders/Protein/3pk/Choc/SANI_9300652802528-4.jpg
SANI_9300652802528-5.jpg,PROTEIN,Iced,King,/DAM/Asset Type/video/TVC |/Audio/Music,Sashmith,10/02/2026,English|French,https://dluxtechcorp.sharepoint.com/sites/sanitarium_aprimo_asset/Shared%20Documents/Assets/UP&GO/Pack%20Renders/Protein/3pk/Choc/SANI_9300652802528-5.jpg
SANI_9300652802528-5.jpg,PROTEIN,Iced,King,/DAM/Asset Type/video/TVC |/Audio/Music,Sashmith,10/02/2026,English|French,https://dluxtechcorp.sharepoint.com/sites/sanitarium_aprimo_asset/Shared%20Documents/Assets/UP&GO/Pack%20Renders/Protein/3pk/Choc/SANI_9300652802528-5.jpg
SANI_9300652802528-7.jpg,PROTEIN,Iced,King,/DAM/Asset Type/video/TVC |/Audio/Music,Sashmith,10/02/2026,English|French,https://dluxtechcorp.sharepoint.com/sites/sanitarium_aprimo_asset/Shared%20Documents/Assets/UP&GO/Pack%20Renders/Protein/3pk/Choc/SANI_9300652802528-7.jpg
SANI_9300652802528-8.jpg,PROTEIN,Iced,King,/DAM/Asset Type/video/TVC |/Audio/Music,Sashmith,10/02/2026,English|French,https://dluxtechcorp.sharepoint.com/sites/sanitarium_aprimo_asset/Shared%20Documents/Assets/UP&GO/Pack%20Renders/Protein/3pk/Choc/SANI_9300652802528-8.jpg
SANI_9300652802535-0.jpg,PROTEIN,Iced,King,/DAM/Asset Type/video/TVC |/Audio/Music,Sashmith,10/02/2026,English|French,https://dluxtechcorp.sharepoint.com/sites/sanitarium_aprimo_asset/Shared%20Documents/Assets/UP&GO/Pack%20Renders/Protein/3pk/Vanilla/SANI_9300652802535-0.jpg
SANI_9300652802535-1.jpg,PROTEIN,Iced,King,/DAM/Asset Type/video/TVC |/Audio/Music,Sashmith,10/02/2026,English|French,https://dluxtechcorp.sharepoint.com/sites/sanitarium_aprimo_asset/Shared%20Documents/Assets/UP&GO/Pack%20Renders/Protein/3pk/Vanilla/SANI_9300652802535-1.jpg
SANI_9300652802535-2.jpg,PROTEIN,Iced,King,/DAM/Asset Type/video/TVC |/Audio/Music,Sashmith,10/02/2026,English|French,https://dluxtechcorp.sharepoint.com/sites/sanitarium_aprimo_asset/Shared%20Documents/Assets/UP&GO/Pack%20Renders/Protein/3pk/Vanilla/SANI_9300652802535-2.jpg
SANI_9300652802535-3.jpg,PROTEIN,Iced,King,/DAM/Asset Type/video/TVC |/Audio/Music,Sashmith,10/02/2026,English|French,https://dluxtechcorp.sharepoint.com/sites/sanitarium_aprimo_asset/Shared%20Documents/Assets/UP&GO/Pack%20Renders/Protein/3pk/Vanilla/SANI_9300652802535-3.jpg
SANI_9300652802535-5.jpg,PROTEIN,Iced,King,/DAM/Asset Type/video/TVC |/Audio/Music,Sashmith,10/02/2026,English|French,https://dluxtechcorp.sharepoint.com/sites/sanitarium_aprimo_asset/Shared%20Documents/Assets/UP&GO/Pack%20Renders/Protein/3pk/Vanilla/SANI_9300652802535-5.jpg
SANI_9300652802535-7.jpg,PROTEIN,Iced,King,/DAM/Asset Type/video/TVC |/Audio/Music,Sashmith,10/02/2026,English|French,https://dluxtechcorp.sharepoint.com/sites/sanitarium_aprimo_asset/Shared%20Documents/Assets/UP&GO/Pack%20Renders/Protein/3pk/Vanilla/SANI_9300652802535-7.jpg
SANI_9300652802535-8.jpg,PROTEIN,Iced,King,/DAM/Asset Type/video/TVC |/Audio/Music,Sashmith,10/02/2026,English|French,https://dluxtechcorp.sharepoint.com/sites/sanitarium_aprimo_asset/Shared%20Documents/Assets/UP&GO/Pack%20Renders/Protein/3pk/Vanilla/SANI_9300652802535-8.jpg
SANI_9300652803204-0.jpg,PROTEIN,Iced,King,/DAM/Asset Type/video/TVC |/Audio/Music,Sashmith,10/02/2026,English|French,https://dluxtechcorp.sharepoint.com/sites/sanitarium_aprimo_asset/Shared%20Documents/Assets/UP&GO/Pack%20Renders/Protein/6pk/Choc/SANI_9300652803204-0.jpg
SANI_9300652803204-1.jpg,PROTEIN,Iced,King,/DAM/Asset Type/video/TVC |/Audio/Music,Sashmith,10/02/2026,English|French,https://dluxtechcorp.sharepoint.com/sites/sanitarium_aprimo_asset/Shared%20Documents/Assets/UP&GO/Pack%20Renders/Protein/6pk/Choc/SANI_9300652803204-1.jpg
SANI_9300652803204-2.jpg,PROTEIN,Iced,King,/DAM/Asset Type/video/TVC |/Audio/Music,Sashmith,10/02/2026,English|French,https://dluxtechcorp.sharepoint.com/sites/sanitarium_aprimo_asset/Shared%20Documents/Assets/UP&GO/Pack%20Renders/Protein/6pk/Choc/SANI_9300652803204-2.jpg
SANI_9300652803204-3.jpg,PROTEIN,Iced,King,/DAM/Asset Type/video/TVC |/Audio/Music,Sashmith,10/02/2026,English|French,https://dluxtechcorp.sharepoint.com/sites/sanitarium_aprimo_asset/Shared%20Documents/Assets/UP&GO/Pack%20Renders/Protein/6pk/Choc/SANI_9300652803204-3.jpg
SANI_9300652803204-4.jpg,PROTEIN,Iced,King,/DAM/Asset Type/video/TVC |/Audio/Music,Sashmith,10/02/2026,English|French,https://dluxtechcorp.sharepoint.com/sites/sanitarium_aprimo_asset/Shared%20Documents/Assets/UP&GO/Pack%20Renders/Protein/6pk/Choc/SANI_9300652803204-4.jpg
SANI_9300652803204-5.jpg,PROTEIN,Iced,King,/DAM/Asset Type/video/TVC |/Audio/Music,Sashmith,10/02/2026,English|French,https://dluxtechcorp.sharepoint.com/sites/sanitarium_aprimo_asset/Shared%20Documents/Assets/UP&GO/Pack%20Renders/Protein/6pk/Choc/SANI_9300652803204-5.jpg
SANI_9300652803204-7.jpg,PROTEIN,Iced,King,/DAM/Asset Type/video/TVC |/Audio/Music,Sashmith,10/02/2026,English|French,https://dluxtechcorp.sharepoint.com/sites/sanitarium_aprimo_asset/Shared%20Documents/Assets/UP&GO/Pack%20Renders/Protein/6pk/Choc/SANI_9300652803204-7.jpg
SANI_9300652803204-70.jpg,PROTEIN,Iced,King,/DAM/Asset Type/video/TVC |/Audio/Music,Sashmith,10/02/2026,English|French,https://dluxtechcorp.sharepoint.com/sites/sanitarium_aprimo_asset/Shared%20Documents/Assets/UP&GO/Pack%20Renders/Protein/6pk/Choc/SANI_9300652803204-70.jpg
SANI_9300652803204-8.jpg,PROTEIN,Iced,King,/DAM/Asset Type/video/TVC |/Audio/Music,Sashmith,10/02/2026,English|French,https://dluxtechcorp.sharepoint.com/sites/sanitarium_aprimo_asset/Shared%20Documents/Assets/UP&GO/Pack%20Renders/Protein/6pk/Choc/SANI_9300652803204-8.jpg
SANI_9300652803228-0.jpg,PROTEIN,Iced,King,/DAM/Asset Type/video/TVC |/Audio/Music,Sashmith,10/02/2026,English|French,https://dluxtechcorp.sharepoint.com/sites/sanitarium_aprimo_asset/Shared%20Documents/Assets/UP&GO/Pack%20Renders/BB/12pk/choc/SANI_9300652803228-0.jpg
SANI_9300652803228-1.jpg,PROTEIN,Iced,King,/DAM/Asset Type/video/TVC |/Audio/Music,Sashmith,10/02/2026,English|French,https://dluxtechcorp.sharepoint.com/sites/sanitarium_aprimo_asset/Shared%20Documents/Assets/UP&GO/Pack%20Renders/BB/12pk/choc/SANI_9300652803228-1.jpg
SANI_9300652803228-2.jpg,PROTEIN,Iced,King,/DAM/Asset Type/video/TVC |/Audio/Music,Sashmith,10/02/2026,English|French,https://dluxtechcorp.sharepoint.com/sites/sanitarium_aprimo_asset/Shared%20Documents/Assets/UP&GO/Pack%20Renders/BB/12pk/choc/SANI_9300652803228-2.jpg
SANI_9300652803228-3.jpg,PROTEIN,Iced,King,/DAM/Asset Type/video/TVC |/Audio/Music,Sashmith,10/02/2026,English|French,https://dluxtechcorp.sharepoint.com/sites/sanitarium_aprimo_asset/Shared%20Documents/Assets/UP&GO/Pack%20Renders/BB/12pk/choc/SANI_9300652803228-3.jpg
SANI_9300652803228-5.jpg,PROTEIN,Iced,King,/DAM/Asset Type/video/TVC |/Audio/Music,Sashmith,10/02/2026,English|French,https://dluxtechcorp.sharepoint.com/sites/sanitarium_aprimo_asset/Shared%20Documents/Assets/UP&GO/Pack%20Renders/BB/12pk/choc/SANI_9300652803228-5.jpg
SANI_9300652803228-6.jpg,PROTEIN,Iced,King,/DAM/Asset Type/video/TVC |/Audio/Music,Sashmith,10/02/2026,English|French,https://dluxtechcorp.sharepoint.com/sites/sanitarium_aprimo_asset/Shared%20Documents/Assets/UP&GO/Pack%20Renders/BB/12pk/choc/SANI_9300652803228-6.jpg
SANI_9300652803228-70.jpg,PROTEIN,Iced,King,/DAM/Asset Type/video/TVC |/Audio/Music,Sashmith,10/02/2026,English|French,https://dluxtechcorp.sharepoint.com/sites/sanitarium_aprimo_asset/Shared%20Documents/Assets/UP&GO/Pack%20Renders/BB/12pk/choc/SANI_9300652803228-70.jpg
SANI_9300652803235-0.jpg,PROTEIN,Iced,King,/DAM/Asset Type/video/TVC |/Audio/Music,Sashmith,10/02/2026,English|French,https://dluxtechcorp.sharepoint.com/sites/sanitarium_aprimo_asset/Shared%20Documents/Assets/UP&GO/Pack%20Renders/BB/12pk/Vanilla/SANI_9300652803235-0.jpg
SANI_9300652803235-1.jpg,PROTEIN,Iced,King,/DAM/Asset Type/video/TVC |/Audio/Music,Sashmith,10/02/2026,English|French,https://dluxtechcorp.sharepoint.com/sites/sanitarium_aprimo_asset/Shared%20Documents/Assets/UP&GO/Pack%20Renders/BB/12pk/Vanilla/SANI_9300652803235-1.jpg
SANI_9300652803235-2.jpg,PROTEIN,Iced,King,/DAM/Asset Type/video/TVC |/Audio/Music,Sashmith,10/02/2026,English|French,https://dluxtechcorp.sharepoint.com/sites/sanitarium_aprimo_asset/Shared%20Documents/Assets/UP&GO/Pack%20Renders/BB/12pk/Vanilla/SANI_9300652803235-2.jpg
SANI_9300652803235-3.jpg,PROTEIN,Iced,King,/DAM/Asset Type/video/TVC |/Audio/Music,Sashmith,10/02/2026,English|French,https://dluxtechcorp.sharepoint.com/sites/sanitarium_aprimo_asset/Shared%20Documents/Assets/UP&GO/Pack%20Renders/BB/12pk/Vanilla/SANI_9300652803235-3.jpg
SANI_9300652803235-4.jpg,PROTEIN,Iced,King,/DAM/Asset Type/video/TVC |/Audio/Music,Sashmith,10/02/2026,English|French,https://dluxtechcorp.sharepoint.com/sites/sanitarium_aprimo_asset/Shared%20Documents/Assets/UP&GO/Pack%20Renders/BB/12pk/Vanilla/SANI_9300652803235-4.jpg
SANI_9300652803235-5.jpg,PROTEIN,Iced,King,/DAM/Asset Type/video/TVC |/Audio/Music,Sashmith,10/02/2026,English|French,https://dluxtechcorp.sharepoint.com/sites/sanitarium_aprimo_asset/Shared%20Documents/Assets/UP&GO/Pack%20Renders/BB/12pk/Vanilla/SANI_9300652803235-5.jpg
SANI_9300652803235-6.jpg,PROTEIN,Iced,King,/DAM/Asset Type/video/TVC |/Audio/Music,Sashmith,10/02/2026,English|French,https://dluxtechcorp.sharepoint.com/sites/sanitarium_aprimo_asset/Shared%20Documents/Assets/UP&GO/Pack%20Renders/BB/12pk/Vanilla/SANI_9300652803235-6.jpg
SANI_9300652803235-70.jpg,PROTEIN,Iced,King,/DAM/Asset Type/video/TVC |/Audio/Music,Sashmith,10/02/2026,English|French,https://dluxtechcorp.sharepoint.com/sites/sanitarium_aprimo_asset/Shared%20Documents/Assets/UP&GO/Pack%20Renders/BB/12pk/Vanilla/SANI_9300652803235-70.jpg
SANI_9300652803594-1.jpg,PROTEIN,Iced,King,/DAM/Asset Type/video/TVC |/Audio/Music,Sashmith,10/02/2026,English|French,https://dluxtechcorp.sharepoint.com/sites/sanitarium_aprimo_asset/Shared%20Documents/Assets/UP&GO/Pack%20Renders/Protein/3pk/Iced%20Coffee/SANI_9300652803594-1.jpg
SANI_9300652803594-2.jpg,PROTEIN,Iced,King,/DAM/Asset Type/video/TVC |/Audio/Music,Sashmith,10/02/2026,English|French,https://dluxtechcorp.sharepoint.com/sites/sanitarium_aprimo_asset/Shared%20Documents/Assets/UP&GO/Pack%20Renders/Protein/3pk/Iced%20Coffee/SANI_9300652803594-2.jpg
